terms,pos,type,count
먼저,Noun,정상명,1
멀고,Adjective,김수남,1
멀어,Adjective,김진태,1
멀어지고,Verb,김종빈,1
멀었다,Adjective,임채진,1
멈춰야,Verb,윤석열,1
멍에,Noun,한상대,1
메시지,Noun,김수남,1
며,Josa,김수남,1
며,Josa,윤석열,1
면,Josa,문무일,1
면,Noun,김진태,1
면,Noun,한상대,1
면밀한,Adjective,채동욱,1
면키,Noun,임채진,1
명,Noun,김수남,3
명,Noun,김종빈,2
명,Noun,채동욱,2
명감,Noun,김수남,1
명감,Noun,김종빈,2
명감,Noun,김진태,1
명감,Noun,임채진,1
명감,Noun,채동욱,1
명량해전,Noun,채동욱,1
명령,Noun,채동욱,1
명성,Noun,채동욱,1
명실,Noun,김수남,1
명실,Noun,김진태,1
명실,Noun,한상대,2
명예,Noun,김준규,1
명예,Noun,김진태,3
명예,Noun,정상명,1
명예,Noun,채동욱,2
명예,Noun,한상대,1
명의,Noun,김종빈,2
명의,Noun,채동욱,1
몇,Noun,김수남,1
몇,Noun,김준규,1
몇,Noun,임채진,1
몇,Noun,채동욱,1
몇몇,Noun,채동욱,1
모델,Noun,정상명,1
모두,Noun,김수남,2
모두,Noun,김종빈,6
모두,Noun,김준규,1
모두,Noun,김진태,7
모두,Noun,문무일,2
모두,Noun,윤석열,2
모두,Noun,임채진,4
모두,Noun,정상명,3
모두,Noun,채동욱,2
모두,Noun,한상대,4
모든,Noun,김수남,3
모든,Noun,김준규,1
모든,Noun,김진태,3
모든,Noun,문무일,2
모든,Noun,윤석열,2
모든,Noun,임채진,1
모든,Noun,정상명,2
모든,Noun,채동욱,1
모든,Noun,한상대,3
모릅니다,Verb,정상명,1
모습,Noun,김수남,1
모습,Noun,김종빈,3
모습,Noun,김준규,1
모습,Noun,김진태,2
모습,Noun,문무일,4
모습,Noun,임채진,2
모습,Noun,정상명,1
모습,Noun,채동욱,1
모아,Verb,김준규,1
모아,Verb,김진태,2
모아,Verb,정상명,1
모으고,Verb,김진태,1
모으고,Verb,채동욱,1
모으는,Verb,김진태,1
모읍시다,Verb,김수남,1
모이,Noun,김준규,1
모자라면서,Verb,임채진,1
목,Noun,김준규,1
목민관,Noun,김종빈,1
목민관,Noun,정상명,2
목소리,Noun,김수남,1
목소리,Noun,김종빈,1
목소리,Noun,문무일,3
목적,Noun,윤석열,1
목적,Noun,임채진,1
목표,Noun,김수남,1
목표,Noun,김진태,1
목표,Noun,문무일,1
목표,Noun,임채진,1
몰아,Verb,채동욱,1
몸,Noun,정상명,1
몸,Noun,한상대,1
못,Noun,김수남,2
못,Noun,윤석열,1
못,Noun,임채진,2
못,Noun,정상명,1
못,Noun,채동욱,3
못,VerbPrefix,김수남,1
못,VerbPrefix,김종빈,3
못,VerbPrefix,김준규,1
못,VerbPrefix,김진태,1
못,VerbPrefix,임채진,1
못,VerbPrefix,정상명,2
못,VerbPrefix,채동욱,1
못,VerbPrefix,한상대,2
무,Noun,한상대,1
무거운,Adjective,김수남,1
무거운,Adjective,김진태,1
무거운,Adjective,문무일,1
무거운,Adjective,임채진,1
무거운,Adjective,채동욱,1
무거워져,Adjective,정상명,1
무너,Noun,윤석열,1
무너져,Verb,김수남,1
무너졌습니다,Verb,채동욱,1
무능,Noun,한상대,1
무력,Noun,김진태,1
무분별,Noun,채동욱,1
무서운,Adjective,김종빈,1
무슨,Noun,김진태,1
무엇,Noun,김수남,1
무엇,Noun,김종빈,1
무엇,Noun,김진태,5
무엇,Noun,문무일,2
무엇,Noun,임채진,1
무엇,Noun,정상명,2
무엇,Noun,채동욱,1
무역,Noun,김수남,1
무제한,Noun,윤석열,1
무책임,Noun,한상대,2
무책임한,Adjective,한상대,3
무한,Noun,임채진,1
무한,Noun,한상대,1
묵묵하게,Adjective,문무일,1
묵묵히,Adjective,김수남,1
묵묵히,Adjective,김종빈,1
묵묵히,Adjective,김진태,1
묵묵히,Adjective,윤석열,1
문,Modifier,채동욱,1
문답,Noun,문무일,1
문명,Noun,윤석열,2
문명국,Noun,윤석열,1
문무,Noun,윤석열,1
문제,Noun,김진태,1
문제,Noun,정상명,1
문제해결,Noun,채동욱,1
문화,Noun,김종빈,1
문화,Noun,김준규,3
문화,Noun,김진태,1
문화,Noun,문무일,3
문화,Noun,정상명,2
문화,Noun,채동욱,3
문화,Noun,한상대,3
묻지마,Verb,김수남,1
물,Noun,김진태,1
물,Noun,문무일,1
물,Noun,임채진,2
물,Noun,채동욱,1
물러서는,Verb,한상대,1
물론,Adverb,김진태,1
물론,Adverb,윤석열,1
물론,Adverb,정상명,1
물리,Noun,채동욱,1
물어,Noun,김진태,1
물어,Noun,채동욱,1
물이,Noun,김진태,1
물이,Noun,임채진,1
뭉쳐,Verb,임채진,1
미담,Noun,김종빈,1
미래,Noun,김종빈,4
미래,Noun,임채진,2
미래,Noun,정상명,5
미망,Noun,한상대,1
미소,Noun,김종빈,1
미워하되,Adjective,임채진,1
미워하지,Adjective,임채진,1
미치는,Adjective,김수남,1
미치지,Adjective,김수남,1
미흡,Noun,문무일,1
미흡한,Adjective,채동욱,1
민사,Noun,김수남,1
민생,Noun,김종빈,1
민심,Noun,채동욱,1
민원,Noun,김종빈,1
민원,Noun,한상대,1
민주,Noun,김진태,1
민주,Noun,채동욱,1
민주주의,Noun,김수남,1
민주주의,Noun,김진태,1
민주주의,Noun,윤석열,3
민주주의,Noun,한상대,1
민주화,Noun,김수남,1
믿고,Verb,김준규,1
믿고,Verb,채동욱,1
믿습니다,Verb,김준규,1
믿습니다,Verb,임채진,1
믿습니다,Verb,채동욱,1
믿습니다,Verb,한상대,1
믿음,Noun,채동욱,2
믿음직한,Adjective,채동욱,1
바,Noun,윤석열,1
바꾸어야,Verb,정상명,1
바꾸지,Verb,채동욱,1
바꿉시다,Verb,김준규,1
바꿉시다,Verb,문무일,1
바꿔,Verb,김진태,1
바꿔야,Verb,김준규,1
바꿔야,Verb,한상대,1
바뀌겠습니다,Verb,문무일,1
바뀌고,Verb,김준규,2
바뀌면,Verb,문무일,1
바뀌어도,Verb,정상명,1
바뀌어야,Verb,김준규,3
바뀐다는,Verb,문무일,1
바다,Noun,임채진,1
바다,Noun,채동욱,2
바라,Verb,김준규,1
바라고,Verb,김종빈,1
바라는,Verb,김종빈,2
바라는,Verb,김준규,1
바라는,Verb,김진태,2
바라는,Verb,임채진,1
바라는,Verb,채동욱,1
바라며,Verb,김수남,1
바라보고,Verb,정상명,1
바라보고,Verb,채동욱,1
바라보는,Verb,김준규,1
바라보면서,Verb,김종빈,1
바랄,Verb,김준규,1
바람,Noun,김수남,1
바람,Noun,김준규,1
바랍니다,Verb,김수남,3
바랍니다,Verb,김준규,3
바랍니다,Verb,임채진,4
바랍니다,Verb,정상명,2
바랍니다,Verb,채동욱,1
바로,Noun,김수남,2
바로,Noun,김종빈,2
바로,Noun,김준규,2
바로,Noun,윤석열,1
바로,Noun,정상명,2
바로,Noun,채동욱,3
바로,Noun,한상대,3
바로잡는,Verb,문무일,1
바르게,Noun,김수남,1
바르고,Verb,김진태,1
바르고,Verb,임채진,1
바르고,Verb,채동욱,1
바른,Verb,김수남,1
바른,Verb,김진태,2
바른,Verb,문무일,2
바쳐야,Verb,김진태,1
바친,Verb,정상명,1
바탕,Noun,김진태,1
바탕,Noun,채동욱,1
박수,Noun,한상대,1
밖,Noun,김준규,1
밖,Noun,김진태,1
밖에,Josa,김수남,1
밖에,Josa,임채진,1
밖에,Josa,정상명,1
밖에는,Josa,김준규,1
반,Modifier,김준규,1
반,Modifier,윤석열,2
반갑습니다,Adjective,김진태,1
반대,Noun,김수남,1
반드시,Noun,김진태,2
반드시,Noun,임채진,3
반드시,Noun,정상명,1
반드시,Noun,채동욱,5
반드시,Noun,한상대,1
반듯하고,Adjective,김준규,1
반복,Noun,임채진,1
반석,Noun,문무일,1
반성,Noun,문무일,1
반영,Noun,김진태,2
반영,Noun,채동욱,1
반칙,Noun,김진태,1
반칙,Noun,윤석열,1
받,Verb,김수남,2
받게,Verb,임채진,1
받게,Verb,한상대,1
받겠다는,Verb,문무일,1
받고자,Verb,김종빈,1
받기,Verb,김종빈,1
받기,Verb,김진태,1
받기에,Verb,김수남,1
받는,Verb,임채진,3
받도록,Verb,문무일,1
받도록,Verb,채동욱,1
받아들이는,Verb,문무일,1
받아야,Verb,김준규,1
받은,Verb,윤석열,4
받은,Verb,정상명,1
받은,Verb,채동욱,1
받을,Verb,임채진,1
받지,Verb,윤석열,1
받지,Verb,정상명,1
발,Noun,김수남,1
발,Noun,김진태,1
발견,Noun,김수남,1
발견,Noun,윤석열,1
발돋움,Noun,임채진,1
발본색원,Noun,김수남,1
발본색원,Noun,김진태,1
발자취,Noun,정상명,1
발전,Noun,김수남,6
발전,Noun,김종빈,1
발전,Noun,김준규,1
발전,Noun,김진태,6
발전,Noun,윤석열,1
발톱,Noun,정상명,1
발휘,Noun,한상대,1
밝게,Verb,한상대,1
밝고,Verb,임채진,1
밝은,Verb,김수남,1
밝은,Verb,김종빈,1
밝은,Verb,김준규,1
밝혀,Verb,김진태,1
밝혀내고,Verb,김종빈,1
밝혀내는,Verb,정상명,1
밝히고,Verb,김준규,1
밟는,Verb,임채진,1
방법,Noun,김종빈,1
방법,Noun,김진태,1
방법,Noun,임채진,1
방법,Noun,정상명,1
방법,Noun,채동욱,1
방식,Noun,김진태,1
방식,Noun,문무일,4
방식,Noun,윤석열,1
방식,Noun,채동욱,1
방안,Noun,김수남,2
방안,Noun,정상명,1
방어,Noun,문무일,1
방어,Noun,윤석열,1
방위,Noun,김수남,1
방책,Noun,김종빈,1
방치,Noun,한상대,3
방침,Noun,정상명,1
방파제,Noun,정상명,1
방파제,Noun,채동욱,1
방해,Noun,윤석열,1
방향,Noun,김종빈,2
방향,Noun,김준규,1
방향,Noun,채동욱,2
배려,Noun,김수남,1
배려,Noun,김종빈,3
배려,Noun,김준규,1
배려,Noun,김진태,2
배려,Noun,문무일,1
배려,Noun,채동욱,1
배우며,Verb,김수남,1
배제,Noun,임채진,1
배치,Noun,윤석열,1
백,Modifier,김준규,1
백년,Noun,채동욱,1
백성,Noun,김종빈,1
백성,Noun,정상명,2
백의종군,Noun,채동욱,2
뱃사람,Noun,채동욱,1
버려야,Verb,김종빈,1
버려야,Verb,김준규,1
버려야,Verb,임채진,1
버려지는,Verb,정상명,1
버리고,Verb,임채진,1
버리고,Verb,한상대,1
버리고는,Verb,채동욱,1
버티지,Verb,정상명,1
버팀목,Noun,김진태,1
버팀목,Noun,문무일,1
번,Noun,김종빈,1
번,Noun,윤석열,2
번,Noun,한상대,1
번영,Noun,한상대,3
벌,Noun,김진태,1
벌,Noun,한상대,1
벌금,Noun,김종빈,1
범위,Noun,문무일,1
범위,Noun,윤석열,1
범죄,Noun,김수남,4
범죄,Noun,김종빈,2
범죄,Noun,김준규,6
범죄,Noun,김진태,11
범죄,Noun,문무일,2
범죄,Noun,윤석열,7
범죄,Noun,임채진,2
범죄,Noun,채동욱,3
범죄인,Noun,김진태,1
범죄자,Noun,채동욱,1
법,Noun,김수남,10
법,Noun,김준규,1
법,Noun,김진태,7
법,Noun,윤석열,20
법,Noun,정상명,4
법대,Noun,김수남,1
법률,Noun,김수남,1
법률,Noun,윤석열,1
법률,Noun,임채진,2
법리,Noun,문무일,1
법리,Noun,임채진,1
법불,Noun,김수남,1
법원,Noun,문무일,1
법적,Noun,윤석열,1
법적,Noun,정상명,1
법질서,Noun,김수남,6
법질서,Noun,김준규,1
법질서,Noun,김진태,1
법질서,Noun,문무일,1
법질서,Noun,임채진,1
법질서,Noun,채동욱,2
법치,Noun,김수남,1
법치,Noun,정상명,1
법치,Noun,한상대,1
법칙,Noun,임채진,1
벗어나,Verb,김수남,1
벗어나,Verb,김준규,1
벗어나,Verb,문무일,1
벗어나야,Verb,채동욱,1
벗어나지,Verb,채동욱,1
벗어나지,Verb,한상대,1
벗지,Verb,한상대,1
베풀겠다는,Verb,김준규,1
벽,Noun,김진태,1
벽,Noun,정상명,2
벽돌,Noun,임채진,1
변모,Noun,김준규,1
변신,Noun,정상명,1
변하고자,Adjective,문무일,1
변할,Adjective,정상명,1
변함,Adjective,문무일,1
변호사,Noun,문무일,1
변호인,Noun,김종빈,1
변화,Noun,김수남,3
변화,Noun,김종빈,5
변화,Noun,문무일,3
변화,Noun,임채진,2
변화,Noun,정상명,7
변화,Noun,한상대,1
별빛,Noun,채동욱,1
병리,Noun,김진태,1
병폐,Noun,김준규,1
보고,Noun,김준규,2
보고,Noun,정상명,2
보고,Noun,한상대,1
보내,Verb,김수남,1
보내기,Verb,김종빈,1
보내기도,Verb,임채진,1
보내주실,Verb,김종빈,1
보낼,Verb,정상명,1
보니,Verb,정상명,1
보다,Josa,김수남,1
보다,Josa,김종빈,2
보다,Josa,김진태,2
보다,Josa,문무일,3
보다,Josa,임채진,1
보다,Josa,채동욱,1
보다,Verb,김종빈,1
보다,Verb,김진태,2
보다,Verb,문무일,3
보다,Verb,임채진,1
보다,Verb,채동욱,1
보다는,Josa,김수남,1
보다는,Josa,정상명,1
보다는,Josa,채동욱,1
보다도,Josa,김수남,1
보다도,Josa,정상명,1
보듬어주어야,Verb,채동욱,1
보람,Noun,김종빈,1
보루,Noun,채동욱,1
보며,Verb,채동욱,1
보면,Verb,김수남,1
보면서,Verb,김수남,1
보면서,Verb,임채진,1
보살펴야,Verb,김종빈,1
보살필,Verb,정상명,1
보아,Noun,윤석열,1
보았습니다,Verb,정상명,1
보았을,Verb,김진태,1
보여,Verb,김진태,1
보여,Verb,문무일,1
보여,Verb,임채진,1
보여주는,Verb,김수남,1
보여줍시다,Verb,김진태,2
보이,Noun,김진태,1
보이스피싱,Noun,김수남,1
보이스피싱,Noun,김진태,1
보이지,Noun,김수남,1
보일,Verb,문무일,1
보임,Noun,문무일,1
보장,Noun,김수남,2
보장,Noun,김진태,1
보장,Noun,문무일,1
보장,Noun,임채진,1
보장,Noun,정상명,2
보편,Noun,채동욱,1
보호,Noun,김종빈,1
보호,Noun,김준규,1
보호,Noun,김진태,2
보호,Noun,문무일,1
보호,Noun,윤석열,5
보호,Noun,임채진,1
보호,Noun,정상명,5
보호,Noun,채동욱,2
복무,Noun,김종빈,1
복무,Noun,정상명,1
복역,Noun,김수남,1
복잡해지고,Adjective,김진태,1
복지,Noun,김종빈,1
복지,Noun,김진태,1
본,Modifier,김진태,2
본,Modifier,임채진,1
본다,Verb,김수남,1
본부장,Noun,임채진,1
본연,Noun,김준규,1
본연,Noun,김진태,2
본연,Noun,문무일,2
본연,Noun,임채진,1
본연,Noun,정상명,1
본연,Noun,채동욱,1
본질,Noun,윤석열,4
본질,Noun,정상명,1
본질,Noun,채동욱,1
볼,Noun,김준규,1
봄,Noun,김종빈,1
봅니다,Verb,채동욱,2
봅시다,Verb,문무일,2
봉사,Noun,김종빈,4
봉사,Noun,정상명,5
봉사자,Noun,김종빈,1
봉쇄,Noun,김수남,1
부,Noun,김준규,1
부과,Noun,김수남,2
부끄러움,Noun,김수남,1
부끄러워,Adjective,한상대,1
부녀자,Noun,김종빈,1
부단히,Adjective,정상명,1
부담,Noun,윤석열,1
부당한,Adjective,김수남,1
부당한,Adjective,김종빈,2
부당한,Adjective,문무일,1
부당한,Adjective,임채진,1
부당함과,Adjective,임채진,1
부득이,Noun,김준규,1
부들,Noun,김진태,1
부르겠습니까,Verb,한상대,1
부리,Noun,정상명,3
부상,Noun,한상대,1
부서,Noun,김진태,1
부서,Noun,채동욱,1
부여,Noun,윤석열,4
부응,Noun,김수남,1
부장,Noun,김수남,1
부정,Noun,김수남,2
부정,Noun,문무일,1
부정,Noun,채동욱,1
부정,Noun,한상대,2
부정부패,Noun,김수남,3
부정부패,Noun,김종빈,3
부정부패,Noun,문무일,1
부정부패,Noun,임채진,5
부정부패,Noun,채동욱,1
부정부패,Noun,한상대,4
부족하면서,Adjective,임채진,1
부친다고,Verb,정상명,1
부탁드립니다,Adjective,문무일,1
부터,Josa,김준규,1
부터,Josa,김진태,2
부터,Josa,문무일,5
부터,Josa,윤석열,1
부터,Josa,임채진,1
부터,Josa,채동욱,4
부터,Josa,한상대,1
부패,Noun,김수남,2
부패,Noun,김종빈,2
부패,Noun,김준규,2
부패,Noun,채동욱,2
부패,Noun,한상대,2
부패지수,Noun,채동욱,1
부패지수,Noun,한상대,1
부합,Noun,채동욱,1
부화,Noun,김수남,1
북방,Noun,정상명,1
북한,Noun,한상대,4
분,Noun,김수남,1
분,Noun,김진태,1
분,Noun,문무일,1
분,Noun,정상명,5
분개하고,Adjective,한상대,1
분과,Noun,채동욱,1
분들,Suffix,김진태,1
분들,Suffix,정상명,1
분란,Noun,한상대,1
분명하게,Adjective,채동욱,1
분명한,Adjective,김진태,1
분발,Noun,임채진,1
분발,Noun,정상명,1
분배,Noun,정상명,1
분석,Noun,문무일,1
분수령,Noun,임채진,1
분야,Noun,김진태,1
분야,Noun,윤석열,1
분야,Noun,채동욱,1
분야,Noun,한상대,1
분쟁,Noun,김진태,1
분쟁해결,Noun,김진태,1
분쟁해결,Noun,채동욱,1
불,Noun,김준규,1
불,Noun,김진태,1
불공정,Noun,김수남,1
불교,Noun,김수남,1
불구,Noun,김준규,1
불구속,Noun,김종빈,1
불러,Verb,김수남,1
불만,Noun,임채진,1
불법,Noun,김수남,5
불법,Noun,김진태,4
불법,Noun,윤석열,1
불법,Noun,임채진,1
불법,Noun,채동욱,1
불신,Noun,김수남,1
불씨,Noun,채동욱,1
불안감,Noun,정상명,1
불안하게,Adjective,김진태,1
불어,Noun,김종빈,1
불의,Noun,한상대,1
불타는,Adjective,임채진,1
불퇴전,Noun,한상대,1
불편,Noun,김종빈,1
불편,Noun,문무일,3
불편,Noun,임채진,2
불필요하게,Adjective,문무일,1
불필요한,Adjective,임채진,1
불합리,Noun,임채진,1
불행,Noun,한상대,1
불확실,Noun,정상명,1
붙이,Noun,김수남,1
붙이,Noun,김진태,1
브랜드,Noun,문무일,1
브랜드,Noun,정상명,2
비,Noun,김수남,1
비,Noun,김종빈,1
비,Noun,문무일,1
비,Noun,임채진,1
비난,Noun,임채진,1
비난,Noun,채동욱,1
비례,Noun,윤석열,1
비례,Noun,임채진,1
비로소,Noun,김수남,1
비로소,Noun,김진태,1
비로소,Noun,임채진,1
비로소,Noun,한상대,1
비록,Noun,김종빈,1
비롯,Noun,김진태,3
비롯,Noun,채동욱,2
비리,Noun,김수남,4
비리,Noun,김종빈,1
비리,Noun,김준규,1
비리,Noun,김진태,4
비리,Noun,문무일,3
비리,Noun,채동욱,2
비리는,Adjective,김종빈,1
비리는,Adjective,김준규,1
비상한,Adjective,채동욱,1
비웁시다,Verb,한상대,1
비장한,Adjective,임채진,1
비장한,Adjective,채동욱,1
비전을,Verb,김수남,1
비쳐질,Verb,한상대,1
비추어,Verb,윤석열,1
비추어,Verb,채동욱,1
비춰,Verb,김준규,1
비판,Noun,김진태,1
비판,Noun,임채진,1
비판,Noun,채동욱,1
비해,Verb,채동욱,1
비호,Noun,김수남,1
빈,Noun,정상명,1
빈틈,Noun,윤석열,1
빈틈,Noun,채동욱,3
빌려,Verb,임채진,1
빕니다,Verb,김종빈,1
빛,Noun,김준규,1
빛,Noun,정상명,1
빛과,Noun,임채진,1
빛나는,Verb,김수남,1
빠르게,Adjective,김종빈,1
빠른,Adjective,채동욱,1
빨리,Adverb,임채진,1
빵,Noun,김수남,1
뽑고,Verb,김진태,1
뽑아,Verb,김종빈,1
뽑아내어,Verb,정상명,1
뽑아야,Verb,김준규,1
뽑아야,Verb,한상대,1
뿌리,Noun,김종빈,3
뿌리,Noun,김준규,1
뿌리,Noun,김진태,2
뿌리,Noun,한상대,2
뿌리내리지,Verb,임채진,1
뿐,Noun,문무일,1
뿐,Suffix,김수남,2
뿐,Suffix,김진태,1
뿐,Suffix,임채진,1
뿐입니다,Adjective,김준규,1
뿐입니다,Adjective,한상대,1
사,Modifier,김수남,3
사,Modifier,김종빈,3
사,Modifier,김준규,1
사,Modifier,김진태,2
사,Modifier,문무일,4
사,Modifier,임채진,4
사,Modifier,정상명,6
사,Modifier,채동욱,4
사,Modifier,한상대,5
사건,Noun,김수남,4
사건,Noun,김종빈,3
사건,Noun,김진태,6
사건,Noun,문무일,1
사건,Noun,윤석열,1
사건,Noun,임채진,2
사건,Noun,정상명,1
사건,Noun,채동욱,4
사고방식,Noun,정상명,1
사관,Noun,김수남,1
사관,Noun,김진태,1
사관,Noun,문무일,1
사관,Noun,채동욱,1
사관,Noun,한상대,2
사금융,Noun,김진태,1
사납지,Adjective,김수남,1
사는,Verb,김진태,1
사라지게,Verb,김수남,1
사람,Noun,김수남,3
사람,Noun,김준규,2
사람,Noun,김진태,3
사람,Noun,윤석열,1
사람,Noun,임채진,1
사람,Noun,정상명,3
사람,Noun,채동욱,1
사람,Noun,한상대,3
사랑,Noun,김수남,1
사랑,Noun,김종빈,3
사랑,Noun,김준규,2
사랑,Noun,김진태,1
사랑,Noun,문무일,1
사랑,Noun,임채진,2
사랑,Noun,정상명,2
사랑,Noun,채동욱,3
사랑,Noun,한상대,2
사랑받는,Verb,정상명,1
사랑받는,Verb,한상대,2
사례,Noun,김종빈,1
사를,Verb,김진태,1
사막,Noun,채동욱,1
사명,Noun,김준규,1
사명,Noun,김진태,1
사명,Noun,정상명,2
사명,Noun,채동욱,1
사명,Noun,한상대,1
사방,Noun,정상명,1
사범,Noun,김수남,2
사범,Noun,채동욱,1
사법,Noun,김수남,1
사법,Noun,김종빈,4
사법,Noun,김진태,1
사법,Noun,문무일,3
사법,Noun,윤석열,1
사법,Noun,임채진,2
사법,Noun,정상명,1
사법,Noun,채동욱,2
사생활,Noun,김진태,1
사생활,Noun,채동욱,1
사실,Noun,윤석열,1
사실,Noun,채동욱,1
사실,Noun,한상대,1
사업,Noun,김수남,1
사용,Noun,김종빈,1
사의,Noun,임채진,1
사익,Noun,윤석열,1
사적,Noun,윤석열,1
사정,Noun,김수남,1
사정,Noun,김종빈,1
사정,Noun,김진태,1
사정,Noun,윤석열,1
사정,Noun,채동욱,2
사정,Noun,한상대,3
사제,Noun,김수남,1
사지,Noun,김수남,1
사지,Noun,임채진,1
사태,Noun,김준규,1
사퇴,Noun,김준규,1
사항,Noun,임채진,1
사항,Noun,정상명,1
사회,Noun,김수남,9
사회,Noun,김종빈,5
사회,Noun,김준규,3
사회,Noun,김진태,10
사회,Noun,문무일,2
사회,Noun,윤석열,2
사회,Noun,임채진,1
사회,Noun,정상명,2
사회,Noun,채동욱,2
사회,Noun,한상대,5
산다,Noun,정상명,1
산도,Noun,한상대,1
산림,Noun,채동욱,1
산불,Noun,채동욱,1
산업,Noun,김진태,1
산업화,Noun,김수남,1
산적,Noun,김진태,1
살,Noun,김종빈,2
살,Noun,한상대,1
살고나면,Verb,정상명,1
살리는,Verb,김진태,1
살아가다가,Verb,김준규,1
살아서,Verb,정상명,1
살아있는,Verb,김종빈,1
살인,Noun,김수남,1
살인,Noun,채동욱,1
살펴,Verb,김진태,2
살펴,Verb,문무일,1
살펴도,Verb,문무일,1
살피,Noun,윤석열,2
살필,Verb,채동욱,1
삶,Noun,김종빈,1
삶,Noun,김준규,1
삶,Noun,김진태,1
삶,Noun,채동욱,2
삼고,Noun,김진태,1
삼고,Noun,채동욱,1
삼아,Verb,임채진,1
상,Suffix,김수남,3
상,Suffix,정상명,1
상,Suffix,한상대,1
상급자,Noun,문무일,1
상달,Noun,채동욱,1
상대,Noun,김준규,1
상대,Noun,김진태,1
상대로,Noun,윤석열,1
상대방,Noun,김수남,3
상대방,Noun,문무일,1
상부,Noun,김수남,1
상부,Noun,김진태,1
상부,Noun,한상대,2
상사,Noun,김진태,1
상식,Noun,임채진,1
상응,Noun,김수남,1
상이,Noun,윤석열,1
상징,Noun,채동욱,1
상처,Noun,임채진,1
상필,Noun,한상대,1
상향,Noun,김수남,1
상황,Noun,김종빈,1
상황,Noun,김진태,1
상황,Noun,문무일,1
상황,Noun,채동욱,1
상황,Noun,한상대,1
새,Modifier,정상명,1
새,Noun,김수남,1
새,Noun,김종빈,3
새,Noun,임채진,1
새,Noun,채동욱,1
새겨,Verb,김진태,1
새겨,Verb,문무일,1
새겨야,Verb,정상명,1
새기고,Verb,윤석열,1
새기고,Verb,채동욱,1
새로운,Adjective,김수남,2
새로운,Adjective,김종빈,4
새로운,Adjective,김준규,1
새로운,Adjective,김진태,1
새로운,Adjective,임채진,1
새로운,Adjective,정상명,2
새로운,Adjective,채동욱,2
새로운,Adjective,한상대,1
새로워지지,Adjective,김종빈,1
새로이,Noun,김진태,1
새롭게,Adjective,김수남,1
새롭게,Adjective,김종빈,2
새롭게,Adjective,김준규,1
새롭게,Adjective,김진태,1
새롭게,Adjective,임채진,1
새롭습니다,Adjective,김준규,1
생각,Noun,김수남,9
생각,Noun,김종빈,5
생각,Noun,김준규,4
생각,Noun,김진태,2
생각,Noun,문무일,6
생각,Noun,윤석열,3
생각,Noun,임채진,1
생각,Noun,채동욱,2
생각,Noun,한상대,1
생기,Noun,문무일,1
생기지,Noun,김수남,1
생기지,Noun,채동욱,2
생명,Noun,김종빈,1
생명,Noun,한상대,1
생명체,Noun,한상대,1
생업,Noun,김진태,1
생존,Noun,김종빈,1
생활,Noun,김종빈,1
생활,Noun,김준규,1
생활,Noun,김진태,1
생활,Noun,채동욱,1
생활화,Noun,채동욱,1
서,Josa,김준규,1
서,Josa,채동욱,1
서,Verb,김준규,1
서게,Verb,김준규,1
서고,Noun,정상명,1
서기,Noun,김종빈,1
서는,Verb,김수남,1
서는,Verb,김종빈,2
서는,Verb,김준규,2
서는,Verb,김진태,4
서는,Verb,윤석열,3
서는,Verb,채동욱,3
서니,Verb,김수남,1
서도,Noun,김종빈,1
서도,Noun,김진태,1
서도,Noun,정상명,1
서로,Noun,김수남,1
서로,Noun,김준규,3
서로,Noun,김진태,3
서로,Noun,문무일,2
서로,Noun,정상명,2
서민,Noun,김종빈,1
서민,Noun,김준규,1
서민,Noun,김진태,1
서민,Noun,윤석열,1
서민,Noun,채동욱,1
서비스,Noun,김종빈,1
서비스,Noun,문무일,1
서서,Noun,채동욱,1
서서히,Noun,김수남,1
선거,Noun,김수남,3
선거,Noun,김진태,2
선거,Noun,윤석열,1
선거,Noun,임채진,1
선거운동,Noun,김진태,1
선도,Noun,정상명,1
선동,Noun,김수남,1
선량한,Adjective,김준규,1
선량한,Adjective,윤석열,1
선량한,Adjective,임채진,1
선비,Noun,김진태,1
선사,Noun,윤석열,1
선생,Noun,김종빈,1
선생님,Noun,정상명,1
선입견,Noun,김진태,1
선장,Noun,채동욱,1
선진,Noun,김수남,1
선진,Noun,김종빈,2
선진,Noun,김준규,2
선진,Noun,정상명,1
선진,Noun,한상대,1
선진국,Noun,채동욱,1
선진국,Noun,한상대,1
선택,Noun,김종빈,1
선택,Noun,윤석열,1
선택,Noun,임채진,1
선택,Noun,채동욱,1
선포,Noun,한상대,1
설,Noun,임채진,1
설,Noun,한상대,1
설계,Noun,정상명,1
설계도,Noun,채동욱,1
설득,Noun,김종빈,1
설치,Noun,채동욱,1
섬기고,Verb,김종빈,1
섬기는,Verb,김준규,1
섬길,Verb,김종빈,1
섰습니다,Verb,김종빈,1
섰습니다,Verb,채동욱,1
성,Noun,김종빈,1
성,Suffix,김수남,1
성,Suffix,김종빈,1
성,Suffix,김진태,1
성,Suffix,임채진,1
성,Suffix,정상명,4
성,Suffix,채동욱,2
성,Suffix,한상대,2
성격,Noun,임채진,1
성과,Noun,김수남,1
성과,Noun,김종빈,1
성과,Noun,채동욱,3
성과,Noun,한상대,1
성난,Verb,채동욱,1
성숙,Noun,김진태,1
성역,Noun,김수남,1
성역,Noun,임채진,1
성역,Noun,채동욱,1
성원,Noun,김수남,1
성원,Noun,김종빈,1
