terms,pos,type,count
소신,Noun,2019,1
소신,Noun,2020,1
소원,Noun,2008,1
소원,Noun,2012,1
소임,Noun,2015,2
소임,Noun,2016,1
소임,Noun,2017,1
소임,Noun,2019,1
소임,Noun,2020,3
소중한,Adjective,2010,1
소중한,Adjective,2011,1
소중한,Adjective,2016,1
소중한,Adjective,2018,1
소통,Noun,2015,1
소통,Noun,2016,2
소통,Noun,2017,1
소통,Noun,2019,1
소홀하였던,Adjective,2005,1
소홀함도,Adjective,2011,1
소홀함이,Adjective,2012,1
소홀함이,Adjective,2014,1
소홀함이,Adjective,2015,2
소홀함이,Adjective,2016,1
소홀히,Adjective,2013,1
소홀히,Adjective,2016,1
속,Modifier,2018,1
속,Noun,2005,4
속,Noun,2007,1
속,Noun,2009,4
속,Noun,2010,2
속,Noun,2011,3
속,Noun,2013,2
속,Noun,2014,1
속,Noun,2015,2
속,Noun,2016,1
속,Noun,2018,1
손실,Noun,2014,1
손실,Noun,2015,2
솔선수범,Noun,2014,2
솔선수범,Noun,2015,1
솔선수범,Noun,2017,1
솟구쳐,Verb,2011,1
솟구쳐,Verb,2012,1
솟아오르는,Verb,2007,1
쇄신,Noun,2016,1
수,Modifier,2005,1
수,Modifier,2006,3
수,Modifier,2007,2
수,Modifier,2009,1
수,Modifier,2010,2
수,Modifier,2012,5
수,Modifier,2013,1
수,Modifier,2014,5
수,Modifier,2016,2
수,Modifier,2017,4
수,Modifier,2018,5
수,Modifier,2019,2
수,Noun,2005,8
수,Noun,2006,13
수,Noun,2007,14
수,Noun,2008,4
수,Noun,2009,13
수,Noun,2010,2
수,Noun,2011,7
수,Noun,2012,7
수,Noun,2013,9
수,Noun,2014,7
수,Noun,2015,18
수,Noun,2016,9
수,Noun,2017,13
수,Noun,2018,6
수,Noun,2019,7
수,Noun,2020,3
수가,Noun,2005,1
수가,Noun,2008,1
수단,Noun,2005,1
수단,Noun,2014,1
수도,Noun,2005,1
수도,Noun,2007,1
수도,Noun,2008,1
수도,Noun,2012,1
수도,Noun,2013,1
수도,Noun,2017,1
수도,Noun,2018,2
수도,Noun,2019,1
수동,Noun,2005,1
수렴,Noun,2014,2
수립,Noun,2007,1
수법,Noun,2009,1
수사,Noun,2005,12
수사,Noun,2006,5
수사,Noun,2007,6
수사,Noun,2008,7
수사,Noun,2009,10
수사,Noun,2010,3
수사,Noun,2011,2
수사,Noun,2012,8
수사,Noun,2014,12
수사,Noun,2016,8
수사,Noun,2017,12
수사,Noun,2018,6
수사,Noun,2019,3
수사,Noun,2020,7
수사권,Noun,2006,1
수사권,Noun,2018,2
수수,Noun,2012,1
수수,Noun,2014,1
수수,Noun,2016,1
수없이,Adverb,2009,1
수용,Noun,2006,2
수익,Noun,2005,1
수익,Noun,2010,1
수익,Noun,2011,2
수익,Noun,2014,1
수익,Noun,2018,1
수준,Noun,2005,2
수준,Noun,2014,1
수준,Noun,2016,1
수집,Noun,2008,2
수집,Noun,2012,1
수평,Noun,2019,1
수행,Noun,2005,1
수행,Noun,2007,1
수행,Noun,2009,1
수행,Noun,2011,2
수행,Noun,2013,2
수행,Noun,2014,1
수행,Noun,2015,1
수행,Noun,2016,4
수행,Noun,2017,2
수행,Noun,2018,3
수행,Noun,2019,1
수행,Noun,2020,1
수혜자,Noun,2012,1
수호,Noun,2009,1
수호,Noun,2013,2
수호,Noun,2014,1
수호,Noun,2015,1
수호,Noun,2016,1
수호,Noun,2018,1
숙련,Noun,2008,1
숙이면,Verb,2016,1
순간,Noun,2005,1
순간,Noun,2009,2
순간,Noun,2013,1
순리,Noun,2008,1
순리,Noun,2015,1
숨,Noun,2008,1
숨쉬고,Verb,2006,1
숨어,Verb,2016,1
숨어있는,Verb,2011,1
숨어있는,Verb,2020,1
숨은,Verb,2010,1
숫자,Noun,2012,1
숭고한,Adjective,2007,1
쉬도록,Verb,2008,1
쉬운,Adjective,2013,1
쉬운,Adjective,2020,1
쉼도,Verb,2011,1
쉽습니다,Verb,2012,1
쉽지,Verb,2020,1
스러운,Josa,2009,1
스럽게,Josa,2014,1
스럽게,Josa,2017,1
스마트,Noun,2012,3
스며있는,Verb,2011,1
스스로,Noun,2005,1
스스로,Noun,2008,1
스스로,Noun,2013,3
스스로,Noun,2014,1
스스로,Noun,2017,1
스스로,Noun,2018,1
스스로,Noun,2019,1
스스로,Noun,2020,1
스타,Noun,2016,1
슬기로운,Adjective,2016,1
슬기롭게,Adjective,2009,1
슬기롭게,Adjective,2014,1
슬기롭게,Adjective,2018,1
슬기롭게,Adjective,2019,1
승복,Noun,2007,1
승복,Noun,2012,1
승복,Noun,2014,1
시,Modifier,2005,1
시,Noun,2008,1
시,Noun,2012,1
시,Noun,2013,1
시,Noun,2014,2
시,Noun,2017,1
시,Noun,2020,1
시각,Noun,2018,2
시간,Noun,2009,1
시급히,Adjective,2014,1
시기,Noun,2005,2
시기,Noun,2006,2
시기,Noun,2007,1
시기,Noun,2008,2
시기,Noun,2009,6
시기,Noun,2011,1
시기,Noun,2013,2
시기,Noun,2014,1
시기,Noun,2015,1
시기,Noun,2016,1
시기,Noun,2017,1
시대,Noun,2014,1
시대,Noun,2016,2
시대,Noun,2017,2
시대,Noun,2019,1
시대정신,Noun,2006,1
시도,Noun,2016,1
시련,Noun,2007,1
시련,Noun,2009,1
시련,Noun,2013,1
시련,Noun,2015,1
시련,Noun,2017,1
시민,Noun,2005,5
시민,Noun,2010,1
시민,Noun,2015,1
시민,Noun,2017,1
시민,Noun,2018,1
시민단체,Noun,2012,1
시비,Noun,2019,1
시스템,Noun,2005,3
시스템,Noun,2006,1
시스템,Noun,2007,2
시스템,Noun,2008,1
시스템,Noun,2014,5
시스템,Noun,2015,1
시스템,Noun,2016,1
시스템,Noun,2017,1
시스템,Noun,2018,2
시스템,Noun,2020,1
시위,Noun,2007,1
시위,Noun,2010,1
시위,Noun,2015,2
시위,Noun,2016,2
시작,Noun,2006,1
시작,Noun,2010,1
시작,Noun,2012,1
시작,Noun,2014,1
시작,Noun,2015,1
시작,Noun,2016,1
시작,Noun,2017,1
시작,Noun,2018,3
시장,Noun,2014,1
시장,Noun,2016,1
시장,Noun,2018,1
시장경제,Noun,2020,1
시점,Noun,2009,1
시정,Noun,2007,1
시켜,Verb,2009,1
시켜,Verb,2010,1
시켜,Verb,2015,1
시켜,Verb,2018,1
시켜,Verb,2019,1
시켜야,Verb,2009,1
시켜야,Verb,2015,1
시켜야,Verb,2018,1
시켰습니다,Verb,2009,1
시키겠습니다,Verb,2011,1
시키고,Verb,2008,1
시키기,Verb,2016,1
시키는,Verb,2011,1
시키는,Verb,2014,2
시키는,Verb,2015,1
시키는,Verb,2016,1
시키는,Verb,2017,1
시키려는,Verb,2009,1
시키지,Verb,2014,1
시킬,Verb,2007,1
시킬,Verb,2008,1
시킬,Verb,2010,1
시킬,Verb,2012,1
시킵시다,Verb,2016,1
시킵시다,Verb,2017,1
시행,Noun,2005,1
시행,Noun,2008,1
시행,Noun,2012,1
시행,Noun,2016,1
시행,Noun,2017,2
시행,Noun,2018,2
시행,Noun,2019,1
시행착오,Noun,2018,1
시험,Noun,2009,1
시험대,Noun,2014,1
식,Noun,2016,1
식,Noun,2017,1
식어,Verb,2006,1
신,Modifier,2018,1
신년사,Noun,2013,1
신념,Noun,2008,1
신뢰,Noun,2005,4
신뢰,Noun,2007,1
신뢰,Noun,2008,2
신뢰,Noun,2012,1
신뢰,Noun,2013,3
신뢰,Noun,2014,3
신뢰,Noun,2015,1
신뢰,Noun,2016,1
신뢰,Noun,2017,5
신뢰,Noun,2018,2
신뢰,Noun,2019,1
신뢰,Noun,2020,1
신명,Noun,2013,1
신명,Noun,2014,1
신명,Noun,2015,1
신문,Noun,2008,1
신문,Noun,2018,1
신설,Noun,2017,1
신설,Noun,2019,1
신속,Noun,2009,1
신속하게,Adjective,2012,1
신속하게,Adjective,2013,1
신속하게,Adjective,2016,1
신속히,Adjective,2014,1
신용,Noun,2009,1
신임,Noun,2017,1
신종,Noun,2009,1
신종,Noun,2010,1
신종,Noun,2020,1
신중,Noun,2014,1
신중하게,Adjective,2017,1
신중한,Adjective,2019,1
실감,Noun,2011,1
실력,Noun,2014,1
실력,Noun,2016,1
실로,Noun,2017,1
실망,Noun,2012,2
실무,Noun,2009,1
실무,Noun,2016,1
실물,Noun,2009,1
실수,Noun,2013,1
실시,Noun,2012,1
실시,Noun,2015,1
실시,Noun,2017,1
실시,Noun,2018,1
실제,Noun,2016,1
실제,Noun,2018,1
실질,Noun,2005,2
실질,Noun,2009,1
실질,Noun,2014,1
실질,Noun,2016,2
실질,Noun,2017,1
실질,Noun,2019,3
실천,Noun,2005,2
실천,Noun,2006,2
실천,Noun,2007,2
실천,Noun,2008,1
실천,Noun,2010,1
실천,Noun,2013,1
실천,Noun,2016,2
실천,Noun,2017,1
실체,Noun,2005,1
실체,Noun,2007,1
실추,Noun,2012,1
실패,Noun,2006,1
실패한,Adjective,2006,2
실행,Noun,2005,1
실행,Noun,2007,1
실행,Noun,2012,1
실험,Noun,2006,1
실현,Noun,2005,1
실현,Noun,2006,1
실현,Noun,2007,3
실현,Noun,2009,1
실현,Noun,2011,1
실현,Noun,2018,1
실현,Noun,2019,1
실현,Noun,2020,1
실화,Noun,2018,1
실효,Noun,2011,2
실효,Noun,2015,1
실효,Noun,2017,1
심각하게,Adjective,2015,1
심각한,Adjective,2005,1
심각한,Adjective,2015,3
심각한,Adjective,2016,1
심각해질,Verb,2007,1
심기,Noun,2008,1
심려,Noun,2014,1
심리,Noun,2018,1
심리,Noun,2019,1
심어주고,Verb,2006,1
심의,Noun,2017,1
심의,Noun,2018,3
심의,Noun,2019,2
심정,Noun,2012,1
심판,Noun,2007,1
심하고,Adjective,2007,1
심하고,Adjective,2009,1
심하고,Adjective,2013,1
심하고,Adjective,2016,1
심하고,Adjective,2017,1
심하기,Adjective,2017,1
심합시다,Adjective,2019,1
심해,Noun,2009,1
심해야,Adjective,2005,1
심해지고,Verb,2015,1
심혈,Noun,2007,1
심화,Noun,2007,1
심화,Noun,2012,1
싱싱한,Adjective,2006,1
싶습니다,Verb,2006,2
싸우는,Verb,2010,1
싸워,Verb,2012,1
싹,Noun,2009,1
쌓아,Verb,2016,1
쌓여있는,Verb,2006,1
쌓인,Verb,2014,1
썩은,Verb,2010,1
쏟아야,Verb,2011,1
쏟읍시다,Verb,2010,1
쓰라린,Adjective,2005,1
쓰이면,Verb,2013,1
쓰이지,Verb,2013,1
쓰일,Verb,2009,1
쓸수록,Verb,2011,1
씨앗,Noun,2016,1
아,Josa,2006,1
아,Josa,2008,1
아,Josa,2010,1
아끼는,Verb,2006,1
아끼지,Verb,2018,1
아낌없이,Adverb,2006,1
아내,Noun,2017,1
아니고,Adjective,2005,1
아니라,Adjective,2006,4
아니라,Adjective,2013,1
아니라,Adjective,2014,1
아니라,Adjective,2015,1
아니라,Adjective,2016,3
아니라,Adjective,2017,1
아니면,Adjective,2020,1
아니지만,Adjective,2020,1
아니하고,Adjective,2008,1
아니하면,Adjective,2013,1
아닌,Adjective,2006,1
아닌,Adjective,2016,1
아닌,Adjective,2019,1
아닙니다,Adjective,2013,1
아닙니다,Adjective,2020,1
아동,Noun,2005,1
아동,Noun,2011,1
아동,Noun,2012,1
아동,Noun,2016,1
아동,Noun,2018,1
아동,Noun,2019,1
아동,Noun,2020,1
아래,Noun,2005,1
아래,Noun,2014,1
아름다,Adjective,2009,1
아무,Modifier,2015,1
아무런,Adjective,2005,1
아무런,Adjective,2010,1
아무리,Adverb,2008,1
아무리,Adverb,2015,1
아무리,Adverb,2020,1
아야,Noun,2008,1
아야,Noun,2012,1
아야,Noun,2013,1
아야,Noun,2014,2
아야,Noun,2015,1
아야,Noun,2018,1
아야,Noun,2019,2
아울러,Verb,2005,2
아울러,Verb,2007,1
아울러,Verb,2008,1
아울러,Verb,2012,3
아울러,Verb,2013,1
아울러,Verb,2014,1
아울러,Verb,2015,5
아울러,Verb,2016,1
아울러,Verb,2018,1
아울러,Verb,2019,1
아울러,Verb,2020,1
아주,Noun,2016,1
아직,Adverb,2014,1
아직도,Adverb,2009,1
아직도,Adverb,2011,1
아직도,Adverb,2012,1
아직도,Adverb,2016,1
아침,Noun,2005,1
아침,Noun,2006,1
아침,Noun,2007,1
아침,Noun,2008,1
아침,Noun,2009,1
아침,Noun,2012,1
아침,Noun,2013,1
아침,Noun,2014,1
아침,Noun,2015,1
아침,Noun,2016,1
아픈,Adjective,2005,1
아픈,Adjective,2013,1
아픈,Adjective,2015,1
아플,Adjective,2018,1
아픔,Noun,2010,1
아픔,Noun,2011,1
아홉,Noun,2012,1
악,Noun,2018,1
악성,Noun,2009,1
악용,Noun,2010,1
악한,Noun,2010,1
안,Noun,2008,2
안,Noun,2013,1
안,Noun,2014,1
안,Noun,2015,1
안,Noun,2017,2
안,Noun,2020,1
안겨,Verb,2016,1
안겨주었습니다,Verb,2009,1
안고,Noun,2015,2
안되,Adjective,2005,1
안되겠습니다,Adjective,2012,2
안되고,Adjective,2016,1
안되는,Adjective,2015,1
안보,Noun,2012,1
안보,Noun,2015,3
안보,Noun,2016,1
안보,Noun,2017,1
안보,Noun,2018,3
안심,Noun,2007,1
안심,Noun,2015,1
안심,Noun,2017,1
안심,Noun,2018,1
안이함을,Adjective,2006,1
안전,Noun,2005,2
안전,Noun,2007,1
안전,Noun,2008,1
안전,Noun,2009,1
안전,Noun,2011,1
안전,Noun,2014,1
안전,Noun,2015,5
안전,Noun,2018,1
안전,Noun,2019,1
안전하게,Adjective,2010,1
안전하게,Adjective,2018,1
안전한,Adjective,2016,1
안전한,Adjective,2018,1
안정,Noun,2007,2
안정,Noun,2013,1
안주,Noun,2012,1
안착,Noun,2019,1
안팎,Noun,2013,1
안팎,Noun,2019,1
안팎,Noun,2020,1
않거나,Verb,2007,1
않게,Verb,2019,1
않겠다는,Verb,2013,1
않고,Verb,2007,1
않고,Verb,2009,1
않고,Verb,2010,1
않고,Verb,2015,4
않고,Verb,2016,2
않고,Verb,2017,1
않고,Verb,2020,1
않고서는,Verb,2008,1
않고서는,Verb,2017,1
않는,Verb,2006,1
않는,Verb,2009,1
않는,Verb,2017,1
않는다면,Verb,2005,1
않도록,Verb,2009,2
않도록,Verb,2010,1
않도록,Verb,2018,1
않도록,Verb,2019,2
않아야,Verb,2016,1
않았고,Verb,2009,1
않았기,Verb,2019,1
않았습니다,Verb,2009,1
않았습니다,Verb,2015,1
않으면,Verb,2015,1
않은,Verb,2007,1
않은,Verb,2012,1
않은,Verb,2013,1
않은,Verb,2016,1
않은,Verb,2018,1
않을,Verb,2009,1
않을,Verb,2012,1
않을,Verb,2013,1
않을,Verb,2015,1
않을,Verb,2018,1
않을,Verb,2020,1
않을지,Verb,2014,1
않지만,Verb,2013,1
알,Noun,2017,1
암시,Noun,2015,1
압박,Noun,2014,1
압수수색,Noun,2014,1
앙드레,Noun,2012,1
앞,Noun,2005,1
앞,Noun,2006,1
앞,Noun,2009,1
앞,Noun,2010,1
앞,Noun,2013,1
앞,Noun,2014,1
앞,Noun,2015,1
앞,Noun,2017,1
앞,Noun,2020,2
앞길,Noun,2009,1
앞길,Noun,2014,1
앞둔,Verb,2008,1
앞서,Noun,2006,1
앞서,Noun,2014,1
앞섭니다만,Verb,2009,1
앞세운,Verb,2013,1
앞세운다면,Verb,2013,1
앞장,Noun,2009,1
앞장서,Verb,2014,1
앞장서서,Verb,2006,1
애써,Verb,2005,1
야,Josa,2005,1
야,Josa,2006,1
야,Josa,2009,3
야,Josa,2010,2
야,Josa,2011,1
야,Josa,2013,2
야,Josa,2014,1
야,Josa,2015,3
야,Josa,2016,2
야,Josa,2017,2
야하며,Adjective,2011,1
약과,Noun,2005,1
약자,Noun,2005,1
약자,Noun,2011,1
약자,Noun,2012,3
약자,Noun,2013,1
약자,Noun,2014,2
약자,Noun,2015,2
약자,Noun,2016,1
약자,Noun,2017,1
약자,Noun,2018,1
약자,Noun,2019,2
약자,Noun,2020,3
약점,Noun,2010,1
약화,Noun,2012,1
약화,Noun,2015,1
약화,Noun,2020,1
양,Noun,2008,1
양,Noun,2012,1
양극화,Noun,2007,1
양극화,Noun,2012,1
양대,Modifier,2012,1
양보,Noun,2009,1
양보,Noun,2011,1
양보,Noun,2012,1
양식,Noun,2007,1
양형,Noun,2007,1
어,Noun,2009,1
어,Suffix,2005,1
어,Suffix,2018,1
어,Suffix,2020,1
어긋남이,Verb,2014,1
어깨,Noun,2014,1
어느,Adverb,2013,2
어느,Adverb,2014,1
어느,Adverb,2016,3
어느,Adverb,2017,1
어느,Adverb,2018,1
어느,Adverb,2019,1
어둠,Noun,2010,1
어디,Noun,2008,1
어디,Noun,2013,1
어디,Noun,2020,1
어떠하든,Adjective,2020,1
어떠한,Adjective,2007,1
어떠한,Adjective,2010,1
어떠한,Adjective,2011,2
어떠한,Adjective,2013,1
어떠한,Adjective,2014,2
어떠한,Adjective,2015,4
어떠한,Adjective,2016,2
어떠한,Adjective,2017,1
어떤,Adjective,2007,2
어떤,Adjective,2008,1
어떤,Adjective,2009,3
어떤,Adjective,2014,2
어떤,Adjective,2016,1
어떤,Adjective,2017,4
어떤,Adjective,2020,1
어떻게,Adjective,2009,2
어떻게,Adjective,2013,1
어려운,Adjective,2008,1
어려운,Adjective,2009,1
어려운,Adjective,2012,1
어려운,Adjective,2014,3
어려운,Adjective,2015,1
어려운,Adjective,2018,1
어려운,Adjective,2019,2
어려운,Adjective,2020,1
어려울수록,Verb,2009,1
어려움,Noun,2007,2
어려움,Noun,2009,4
어려움,Noun,2011,1
어려움,Noun,2012,2
어려움,Noun,2013,1
어려움,Noun,2014,1
어려움,Noun,2015,1
어려움,Noun,2016,2
어려움,Noun,2017,3
어려움,Noun,2018,1
어려움,Noun,2019,2
어렵게,Adjective,2013,1
어렵고,Adjective,2005,1
어렵습니다,Adjective,2005,1
어렵습니다,Adjective,2013,2
어렵습니다,Adjective,2015,1
어린이,Noun,2010,1
어서,Noun,2015,1
어제,Noun,2016,1
어지러우면,Verb,2017,1
어지럽게,Adjective,2008,1
어지럽히는,Verb,2014,1
어지럽히는,Verb,2018,1
어진,Noun,2017,1
억울한,Adjective,2008,1
억울함도,Adjective,2010,1
억울함을,Adjective,2005,1
억울함을,Adjective,2011,1
억울해,Adjective,2011,1
억지,Noun,2008,1
언론,Noun,2005,1
언론,Noun,2009,1
언론,Noun,2016,1
언제,Noun,2005,1
언제나,Adverb,2019,1
언젠가,Adverb,2008,1
언젠가,Adverb,2014,1
얻기,Verb,2011,1
얻기에,Verb,2017,1
얻은,Verb,2014,1
얻을,Verb,2005,1
얻을,Verb,2014,1
얻을,Verb,2016,1
얻을,Verb,2017,1
얼룩진,Verb,2005,1
얼룩진,Verb,2009,1
얼마,Noun,2014,1
얼마나,Noun,2014,1
얽히고,Verb,2010,1
엄격히,Adjective,2013,1
엄단,Noun,2015,1
엄단할,Noun,2012,1
엄단해,Noun,2009,1
엄벌,Noun,2015,1
엄정,Noun,2020,1
엄정하게,Adjective,2006,1
엄정하게,Adjective,2007,1
엄정하게,Adjective,2009,3
엄정하게,Adjective,2012,2
엄정하게,Adjective,2014,1
엄정하게,Adjective,2015,2
엄정하게,Adjective,2016,1
엄정하게,Adjective,2017,3
엄정하게,Adjective,2018,1
엄정하게,Adjective,2019,1
엄정하고,Adjective,2009,1
엄정한,Adjective,2005,1
엄정한,Adjective,2013,2
엄정한,Adjective,2015,1
엄정한,Adjective,2017,1
엄정함을,Adjective,2019,1
엄정히,Adjective,2018,2
엄중한,Adjective,2013,2
엄중한,Adjective,2017,1
업그레이드,Noun,2014,1
업그레이드,Noun,2016,1
업무,Noun,2005,3
업무,Noun,2006,4
업무,Noun,2007,3
업무,Noun,2008,3
업무,Noun,2010,1
업무,Noun,2012,1
업무,Noun,2013,1
업무,Noun,2014,4
업무,Noun,2017,7
업무,Noun,2018,3
업무,Noun,2019,7
업무,Noun,2020,2
없게,Adjective,2005,1
없고,Adjective,2011,1
없고,Adjective,2014,1
없고,Adjective,2017,2
없기,Adjective,2013,1
없는,Adjective,2009,3
없는,Adjective,2012,1
없는,Adjective,2013,1
없는,Adjective,2016,3
없는,Adjective,2017,1
없는,Adjective,2020,1
없는지,Adjective,2006,1
없는지도,Adjective,2012,1
없는지도,Adjective,2019,1
없다,Adjective,2012,1
없다,Adjective,2014,1
없다,Adjective,2015,1
없다,Adjective,2016,1
없다,Adjective,2018,1
없다고,Adjective,2016,1
없다는,Adjective,2005,1
없도록,Adjective,2005,1
없도록,Adjective,2009,1
없도록,Adjective,2010,1
없도록,Adjective,2012,1
없도록,Adjective,2015,1
없도록,Adjective,2018,1
없도록,Adjective,2019,1
없도록,Adjective,2020,3
없습니다,Adjective,2006,2
없습니다,Adjective,2008,2
없습니다,Adjective,2011,1
없습니다,Adjective,2012,3
없습니다,Adjective,2013,3
없습니다,Adjective,2015,1
없습니다,Adjective,2017,3
없습니다,Adjective,2019,1
없습니다,Adjective,2020,1
없애,Verb,2006,1
없어야,Adjective,2010,1
없어야,Adjective,2011,1
없어야,Adjective,2014,1
없어야,Adjective,2015,2
없어야,Adjective,2016,1
없어져야,Verb,2010,2
없어져야,Verb,2011,1
없었는지,Adjective,2008,1
없었는지,Adjective,2013,1
없었는지,Adjective,2018,1
없었다,Adjective,2014,1
없었던,Adjective,2013,1
없으며,Adjective,2013,1
없으며,Adjective,2014,1
없으면,Adjective,2012,1
없을,Adjective,2010,1
없을,Adjective,2015,1
없을,Adjective,2016,1
없음에도,Adjective,2005,1
없이,Adverb,2007,1
없이,Adverb,2008,1
없이,Adverb,2009,3
없이,Adverb,2011,2
없이,Adverb,2013,1
없이,Adverb,2014,2
없이,Adverb,2015,2
없이,Adverb,2016,1
없이,Adverb,2017,4
없이,Adverb,2018,1
없이는,Adjective,2005,2
없이는,Adjective,2013,1
없이는,Adjective,2015,1
없이는,Adjective,2017,1
없지,Adjective,2009,1
없지,Adjective,2015,1
에,Foreign,2006,1
에,Josa,2005,25
에,Josa,2006,25
에,Josa,2007,27
에,Josa,2008,19
에,Josa,2009,25
에,Josa,2010,5
에,Josa,2011,10
에,Josa,2012,29
에,Josa,2013,17
에,Josa,2014,24
에,Josa,2015,37
에,Josa,2016,32
에,Josa,2017,32
에,Josa,2018,17
에,Josa,2019,15
에,Josa,2020,21
에게,Josa,2005,4
에게,Josa,2006,3
에게,Josa,2007,3
에게,Josa,2008,1
에게,Josa,2009,3
에게,Josa,2010,4
에게,Josa,2011,2
에게,Josa,2012,5
에게,Josa,2013,3
에게,Josa,2014,5
에게,Josa,2015,2
에게,Josa,2016,3
에게,Josa,2017,4
에게,Josa,2018,4
에게,Josa,2019,1
에게,Josa,2020,2
에게나,Josa,2012,1
에게는,Josa,2009,1
에게는,Josa,2010,3
에게는,Josa,2012,1
에게는,Josa,2013,1
에게는,Josa,2016,1
에게는,Josa,2018,1
에게도,Josa,2009,1
에게도,Josa,2012,1
에게만,Josa,2007,1
에는,Foreign,2008,1
에는,Foreign,2011,1
에는,Foreign,2014,1
에는,Foreign,2017,1
에는,Foreign,2018,2
에는,Josa,2006,1
에는,Josa,2007,3
에는,Josa,2009,2
에는,Josa,2010,3
에는,Josa,2012,2
에는,Josa,2013,1
에는,Josa,2014,5
에는,Josa,2015,1
에는,Josa,2016,3
에는,Josa,2017,3
에는,Josa,2018,1
에는,Josa,2019,2
에도,Josa,2007,1
에도,Josa,2008,2
에도,Josa,2009,2
에도,Josa,2010,4
에도,Josa,2011,1
에도,Josa,2012,3
에도,Josa,2013,2
에도,Josa,2014,7
에도,Josa,2015,7
에도,Josa,2016,4
에도,Josa,2017,7
에도,Josa,2018,4
에도,Josa,2019,3
에도,Josa,2020,1
에디슨,Noun,2006,1
에만,Josa,2005,1
에만,Josa,2016,1
에서,Josa,2005,3
에서,Josa,2006,1
에서,Josa,2007,4
에서,Josa,2008,3
에서,Josa,2009,8
에서,Josa,2010,6
에서,Josa,2012,6
에서,Josa,2013,4
에서,Josa,2014,13
에서,Josa,2015,12
에서,Josa,2016,7
에서,Josa,2017,7
에서,Josa,2018,4
에서,Josa,2019,4
에서,Josa,2020,5
에서는,Josa,2010,1
에서는,Josa,2013,1
에서는,Josa,2014,1
에서는,Josa,2017,1
에서는,Josa,2018,1
에서도,Josa,2005,1
에서도,Josa,2009,2
에서도,Josa,2011,1
에서도,Josa,2013,2
에서도,Josa,2014,2
에서도,Josa,2015,2
에서도,Josa,2016,1
에서도,Josa,2017,2
에서도,Josa,2018,1
에서도,Josa,2019,1
에서도,Josa,2020,1
에서만,Josa,2015,1
에서부터,Josa,2012,1
에서부터,Josa,2017,1
에야,Josa,2013,1
여,Josa,2008,1
여,Josa,2012,1
여,Josa,2016,1
여,Josa,2017,3
여,Modifier,2005,1
여,Modifier,2014,1
여,Noun,2009,2
여,Noun,2012,1
여건,Noun,2005,3
여건,Noun,2009,1
여건,Noun,2015,1
여건,Noun,2018,1
여건,Noun,2020,2
여겨,Verb,2013,1
여기는,Verb,2011,1
여러,Noun,2007,1
여러,Noun,2012,1
여러,Noun,2018,1
여러,Noun,2019,1
여러가지,Noun,2017,1
여러분,Noun,2005,5
여러분,Noun,2006,10
여러분,Noun,2007,5
여러분,Noun,2008,8
여러분,Noun,2009,6
여러분,Noun,2010,1
여러분,Noun,2012,4
여러분,Noun,2013,5
여러분,Noun,2014,6
여러분,Noun,2015,8
여러분,Noun,2016,11
여러분,Noun,2017,8
여러분,Noun,2018,7
여러분,Noun,2019,5
여러분,Noun,2020,8
여럿,Noun,2008,1
여론조사,Noun,2018,1
여부,Noun,2012,1
여부,Noun,2014,1
여섯째,Modifier,2006,1
여섯째,Modifier,2007,1
여성,Noun,2005,1
여성,Noun,2010,1
여성,Noun,2012,1
여성,Noun,2016,1
여성,Noun,2018,1
여성,Noun,2019,1
여성,Noun,2020,1
여성가족부,Noun,2012,1
여야,Noun,2007,1
여전합니다,Adjective,2009,1
여전히,Adjective,2015,1
여하를,Verb,2013,1
역,Noun,2006,4
역,Noun,2015,1
역량,Noun,2005,1
역량,Noun,2007,2
역량,Noun,2008,3
역량,Noun,2009,4
역량,Noun,2014,1
역량,Noun,2015,5
역량,Noun,2016,6
역량,Noun,2017,2
역량,Noun,2018,2
역량,Noun,2019,1
역량,Noun,2020,3
역사,Noun,2005,1
역사,Noun,2009,2
역사,Noun,2013,1
역사,Noun,2017,2
역사상,Noun,2012,1
역시,Noun,2018,1
역시,Noun,2019,2
역시,Noun,2020,1
역점,Noun,2009,1
역점,Noun,2012,1
역점,Noun,2015,1
역점,Noun,2016,1
역지,Adjective,2008,1
역지사,Adjective,2016,1
역할,Noun,2005,3
역할,Noun,2007,1
역할,Noun,2008,2
역할,Noun,2009,1
역할,Noun,2011,2
역할,Noun,2013,1
역할,Noun,2014,1
역할,Noun,2015,1
역할,Noun,2016,1
역할,Noun,2018,1
역할,Noun,2020,1
역행,Noun,2016,1
연,Modifier,2005,2
연,Modifier,2008,1
연,Modifier,2018,1
연구,Noun,2006,1
연구,Noun,2008,1
연수,Noun,2008,1
연원,Noun,2005,1
연초,Noun,2014,1
열,Noun,2009,1
열,Noun,2013,1
열강,Noun,2014,1
열강,Noun,2015,1
열듯이,Verb,2017,1
열려있는,Verb,2006,1
열린,Verb,2018,1
열린,Verb,2019,1
열심히,Adverb,2012,1
열어,Verb,2008,1
열정,Noun,2006,1
열정,Noun,2007,1
열정,Noun,2009,2
열정,Noun,2017,1
열정,Noun,2018,1
염두,Noun,2008,1
였습니다,Verb,2017,1
영,Modifier,2006,1
영광,Noun,2008,1
영광,Noun,2009,1
영속,Noun,2014,1
영역,Noun,2020,1
영원히,Adjective,2009,1
영향,Noun,2012,1
영향,Noun,2014,1
영향,Noun,2018,1
예고,Noun,2014,1
